Date,Water_Level_m,Temperature_C,Rainfall_mm,pH,Dissolved_Oxygen_mg_L
2024-02-03,2.01640318622097,7.78566716012528,51.03372411751725,6.78740162568188,8.21917625367207
2024-02-04,2.06857817208917,9.07000214164772,63.98633921241068,6.34940877425554,6.17212584125272
2024-02-05,2.02093862801851,8.05041566760273,62.4272725454047,6.26087815261245,5.22976476469663
2024-02-06,2.01792161819663,10.18808422064742,31.06764492049363,6.34031518092378,7.38886144841052
2024-02-07,2.14861369512558,5.88490988647749,72.8288701900455,7.11052353363708,6.47979137242519
2024-02-08,2.09908410831946,4.864573406681635,61.885780057063386,7.19139774924525,6.25635420367734
2024-02-09,2.04334668449271,3.84423692688578,50.94268992408126,6.39178251435407,6.67539517116903
2024-02-10,2.11757966722688,8.07121508398838,58.25510848633972,6.82916386633582,7.15679028614514
2024-02-11,2.03023714077577,5.62852714287162,41.37395082646635,7.11475778338472,6.26317943333483
2024-02-12,2.30082736568902,10.89104129798637,65.08329166676984,6.58430980131746,7.24561449316286
2024-02-13,2.04663474223205,9.81597719978362,64.47451297388857,6.43591683308103,8.1150197337831
2024-02-14,2.08282075342573,8.78248305357321,31.71493195590064,6.91310955935459,5.03017182777388
2024-02-15,2.31945503008391,4.86305563471101,64.99862441729562,6.66442552115652,5.34983877255167
2024-02-16,2.03710855261898,9.37159431598804,46.16880149816208,6.25152916993773,6.83886981580227
2024-02-17,2.39512333716085,3.09797407048881,37.37808712461018,6.67814825343147,6.03242362938626
2024-02-18,2.11322930297155,8.52776517967979,20.30347803307698,6.95562780512866,7.78223278858497
2024-02-19,2.13595488475372,5.43708365658621,55.68620855171321,7.05726486271839,5.16545713472544
2024-02-20,2.05821785266343,9.7013928246397,60.03631937697497,6.28637152834145,6.22991959120636
2024-02-21,2.3104180114057,5.68679378792877,68.85396713161006,6.94814370630834,5.60771653023182
2024-02-22,2.4173839891548,6.71490188483365,42.32982656757207,6.39041474536152,6.95681485417204
2024-02-23,2.12384048437787,10.72014505451556,57.81861163139509,6.61778940299681,8.12058809095955
2024-02-24,2.09453368738581,9.68868657876994,48.14276695303859,6.56024847631788,8.3571933875058
2024-02-25,2.40977246894533,5.95236505565748,38.46692227468208,6.9646097613056,8.34134635430973
2024-02-26,2.1087572938294,7.38089926017484,73.23540497183353,6.25139324069566,6.58001881496541
2024-02-27,2.00285336559011,6.58147480506029,50.41324794644432,6.55902385181572,8.2984663220878
2024-02-28,2.12800841235368,8.34213324181114,45.58944015784399,6.49378410945087,5.30143289048605
2024-02-29,2.10624951120505,7.5007142451251,85.5574645397365,6.53955603634505,5.97156779602088
2024-03-01,2.04782645030168,6.6902932532507,46.83119632091941,6.54136831308996,6.29611653174032
2024-03-02,2.0843467267824,9.13250690901653,87.59149841202905,6.71662523332574,6.53185749022452
2024-03-03,2.28519872551056,10.40518512173561,31.56722283362361,6.58019809036803,5.45289397126394
2024-03-04,2.0300399437335,9.94924891867799,46.11912492246644,6.40154039834608,8.03941293140321
2024-03-05,2.38683415137419,3.95264898342144,25.01170064139303,6.94279577952339,7.1959072497852
2024-03-06,2.34756529389634,3.74818840833587,39.6108451224485,6.83235466091465,6.70781875417004
2024-03-07,2.13885160944366,3.5437278332503,60.86202164769076,6.36105929592611,5.02939980096925
2024-03-08,2.2804326148383,3.84943778615108,21.2023321532078,6.92739470745703,7.02419505533466
2024-03-09,2.04468988981011,8.67828676339451,62.40903297197743,6.35501710917804,5.22057318948115
2024-03-10,2.08217298441397,4.86198829650977,59.46902908057832,6.86805522351392,8.33792121318784
2024-03-11,2.08309415033673,7.93392820953526,28.48958790972205,6.95198638319536,6.73073659620782
2024-03-12,2.25705805242158,3.08129063937248,34.01689131915362,7.15588031443271,7.91853493787631
2024-03-13,2.38180701396607,5.51962647278594,85.01069615238234,6.34837868028793,5.96200821956891
2024-03-14,2.04305561561979,4.21809820986786,33.84354874061562,6.61571826847175,8.13250796479345
2024-03-15,2.14532736450472,8.36698352009626,76.37927793859141,6.75252419129168,6.10737935854316
2024-03-16,2.1406848838547,9.39620389086102,53.05503962256411,6.31038935928556,6.4373941365959
2024-03-17,2.05549509930337,9.62113380682082,43.10420872034746,6.21614853196627,7.1640772926448
2024-03-18,2.05554288737093,10.78250707159078,29.53330187544122,6.2019491026793,5.70205183970906
2024-03-19,2.36841428968062,10.45716520042304,35.29610239578876,7.05797363624321,7.38130733448894
2024-03-20,2.3925821270603,10.36267063690911,30.82155109908378,6.96727144715281,6.96291253713263
2024-03-21,2.06275228756982,10.48945092333734,88.90712382979035,6.27889043189841,7.93560413053918
2024-03-22,2.15533289857446,9.89069609396244,65.90715257862568,6.36860506046692,7.93027905849261
2024-03-23,2.11306896776734,10.93550874113707,46.85800049333252,6.90592480958436,5.04039892916609
2024-03-24,2.40382645147426,9.65934758347818,72.98903720688874,6.31254945130192,8.16015877331492
2024-03-25,2.41588160298922,9.36671711890916,46.09287472689536,6.6170821765109,8.32980252633788
2024-03-26,2.34170505325772,10.8335709121102,53.07490043382526,6.36442838587553,5.09596593470373
2024-03-27,2.38416153123987,9.49578276776002,29.6197457106676,6.61242480418793,7.04010532878931
2024-03-28,2.02123573106809,9.34791860573998,31.54926982439036,7.0024578992694,6.72994993512512
2024-03-29,2.05170437847162,9.59835302190916,29.43617509952156,6.39440562521606,6.36366349765567
2024-03-30,2.14816020908326,10.66629832014218,89.52666055595387,6.54742449901273,8.02576534951311
2024-03-31,2.15993386790967,10.77186194156739,88.65059900423853,6.68717366792519,7.59714482581808
2024-04-01,2.01495140227714,10.12744772559286,79.96106180289982,6.92555423279135,7.10729730525165
2024-04-02,2.41568728647904,9.71215928374751,43.23133672172958,6.47579636764776,7.28407843217321
2024-04-03,2.00562204980501,10.78857838210971,76.72235131238978,6.61273234938886,5.62135453829608
2024-04-04,2.02051462100214,10.5255751952027,49.86541214091312,6.52405356297224,5.26430808088353
2024-04-05,2.40866647117115,21.36795653143435,75.36018405780655,7.06073692406687,8.28974975797389
2024-04-06,2.13214824837037,21.17123247651452,75.09575042410556,6.71614705383249,6.02953422872518
2024-04-07,2.33644556975018,20.30451674655948,31.36850778799636,6.45184522705001,6.04240068032944
2024-04-08,2.28294123446357,9.84902700212713,64.24946945639121,6.93225175988837,6.6854069085994
2024-04-09,2.1075312892979,13.07749743388407,23.43831750106651,7.15588242620647,5.65255027312244
2024-04-10,2.11594567074375,18.37158292843317,20.38151863413672,6.99624056929652,6.74423500156756
2024-04-11,2.10797608129022,13.6309116416387,66.11765677683726,7.04526261281795,7.42197182934064
2024-04-12,2.42253067694739,9.58753010312398,47.03625576384937,7.19325347383874,7.67319473827609
2024-04-13,2.00909266845272,12.80591709718272,52.28397345851631,6.46153576431624,8.22198597191501
2024-04-14,2.14935306851125,9.74307145168416,37.87782587868188,6.73410947172086,7.70120294547321
2024-04-15,2.02923305396408,18.31851250444276,35.72748515433112,6.66649181378667,5.50622395244679
2024-04-16,2.00947994095882,11.5340459271098,81.88006672331964,6.24101991879671,6.96003937567468
2024-04-17,2.1417388449079,10.9375540435326,27.11348876874843,7.06243030250561,6.04085752949971
2024-04-18,2.1182547048260396,18.23110115694342,40.83275638410065,6.6852059125254,6.60410665215066
2024-04-19,2.09477056474418,16.3533667625607,26.8661793959608,6.77569873839296,7.59726935411577
2024-04-20,2.15430565010913,20.54537863000772,22.32319684841115,6.40719071969092,7.3887636664592
2024-04-21,2.31398410969953,19.748112068838,36.93625918397192,7.0033339639855,7.06273484121584
2024-04-22,2.33759596713116,12.77839587934961,69.9965069832781,6.72222618604573,5.41040533451353
2024-04-23,2.09521993321184,10.45347620110327,36.28844971616064,6.93503956421005,6.36180084413528
2024-04-24,2.14539646995547,20.90873666236433,45.17184885506514,6.21988912675761,7.09007427848313
2024-04-25,2.0145498053097,16.20200852720794,70.08961016709745,6.68152925906574,6.04033192383294
2024-04-26,2.0335833952101,14.2414156659037,38.89397245973986,6.54131136518391,5.82573143396577
2024-04-27,2.13868539401476,21.31702599151586,87.81811771591575,7.07081025462493,6.85419796934132
2024-04-28,2.14641176684718,17.36484096005829,51.1111783607693,6.95333040200068,6.49727432110401
2024-04-29,2.26066619894871,12.03487195991183,84.00193241082728,6.44817213043058,6.82311924996162
2024-04-30,2.28795943869544,13.26224051520582,96.42337200613574,6.59291393358705,6.98978412741033
2024-05-01,2.09411609956018,21.17069849171563,102.36402308034036,6.71693431505026,8.23528491162882
2024-05-02,2.01792142206205,18.08605303097579,106.15810329976333,6.85533673415998,6.29554318203719
2024-05-03,2.03248619067316,19.37998278893948,85.41142229648383,6.96381808664505,7.96885013909316
2024-05-04,2.06675574933278,21.78659087311072,143.56864202139988,6.54602661250503,5.38285022013659
2024-05-05,2.10511718811612,18.62844526981752,110.35920181234334,6.91397221643949,5.89212379274232
2024-05-06,2.06903839215901,19.17455552367626,130.8305277982379,6.62553660634707,6.40270997361704
2024-05-07,2.30841412242992,18.15798372307834,154.46532945209884,6.84231243398517,5.13953344630417
2024-05-08,2.03906668466613,16.34925930953006,147.09994623471118,7.04020561891266,8.11626120123695
2024-05-09,2.15812898709275,13.89748849449859,138.6712147869989,6.80831700153145,6.29308502918456
2024-05-10,2.09799089142652,14.29505890586653,141.71285261368084,6.87453244176292,8.1781897785117
2024-05-11,2.04577568849988,9.40708367833337,104.5649398227104,6.45563328151875,5.44493390757517
2024-05-12,2.29009295794808,16.89825228765733,110.41224222068408,6.26659327168135,7.1606253474131
2024-05-13,2.39444898494846,12.3673091717175,123.43276322520067,6.95060638602735,5.50904618416404
2024-05-14,3.06707379167338,19.17413356038637,145.85322392403708,7.02256883442532,6.84832080185146
2024-05-15,2.3260458509791,11.76662119829332,123.56787790387529,6.81951388357624,6.95429058884688
2024-05-16,2.94414536105792,12.92174811331817,108.15396868175752,7.15129589072532,5.25457326823242
2024-05-17,2.73964619522546,11.19782939716145,119.6955733678476,6.44163199755669,8.17203299463741
2024-05-18,2.58850302062544,12.34650027014883,137.04740004998,6.89031722561116,6.96111302427472
2024-05-19,2.4469454722401,16.20956538901596,133.04794458380894,6.66860806320394,8.24500217754921
2024-05-20,2.54305131856676,17.96345968983308,138.6578042888877,6.4084591915506,6.5963451354307
2024-05-21,3.05254906373524,10.93236390409755,128.21162541036847,6.57573830299356,6.81996040717515
2024-05-22,2.77394555814699,17.95086537229589,141.6733412861941,6.330857031899,6.78953689787216
2024-05-23,2.90308982894017,17.7910111448533,123.25445564889164,6.30867312543834,7.79321988882812
2024-05-24,2.75122465657122,18.51327908052604,115.2997378778656,6.28729552448744,8.36959709858522
2024-05-25,2.75966003764933,15.50182319542487,112.38907754125654,6.33781137290647,7.3224217371839
2024-05-26,3.21690734204805,12.13594898799496,142.1041107922177,6.69402149245615,6.40043549806743
2024-05-27,2.78225895721929,9.38764246032018,85.04412222031496,6.40191332086742,7.37079102507333
2024-05-28,3.09539694706441,16.21358629033661,85.67195217156171,6.78748830667148,6.18188055640686
2024-05-29,2.92403744437167,17.22407243254202,133.82458974184226,6.7085153127784,5.14273908104052
2024-05-30,2.9458494385632,19.34654946111038,204.4611683664196,6.50986210368462,8.09309311437738
2024-05-31,2.49097457414934,20.02475433567509,182.2971773137644,6.52228113389168,6.91214873381967
2024-06-01,2.6896534725629,20.67609768205439,204.8467216479892,6.29055891476175,5.54998577184278
2024-06-02,2.42471632615258,21.96263354750056,191.22310263401377,6.42664468231347,7.95106386336859
2024-06-03,2.7952145825433,22.63356507746312,184.0620765154354,6.84889030786866,6.44847762804413
2024-06-04,3.40991953712426,22.6309783615025,184.51795572830892,6.70298346944492,7.68797436710424
2024-06-05,2.62122745113779,19.63882737134136,154.43596566191306,7.04848092766706,8.46671168212947
2024-06-06,2.7678181649734,20.41059369260956,178.68602947873,7.09489983576866,7.74309035626295
2024-06-07,2.55421355950886,21.79719216269327,175.4148130262487,6.20010044314399,7.02825602690566
2024-06-08,3.34250256449283,23.18379063277698,194.68972223681257,6.47405002518178,6.60588506174358
2024-06-09,2.45507114220589,22.62957608922654,199.56437288167052,6.92576728340789,5.22622832527917
2024-06-10,2.83704280471692,22.46756489185574,153.24696334732303,6.61988830367721,7.69803799267689
2024-06-11,2.80751048841743,21.92479952119334,166.24341562897914,6.23811448404302,7.29139261303465
2024-06-12,2.83821717202925,20.01413665841895,189.1762328241954,6.41812437945337,5.8425835839528
2024-06-13,3.4267968543661,24.02885813560495,161.8603365474387,6.62437851363357,8.03167537855801
2024-06-14,2.98557890013132,22.73611991975598,162.88933357151353,6.24223704176239,6.55713240082403
2024-06-15,3.07690860982427,23.23794182494984,151.6122236801203,6.7810263321784,6.80390450934055
2024-06-16,3.25218697407641,22.91063472893679,162.8497364973973,6.3745521464911,6.47828270970659
2024-06-17,2.62309185288526,19.89913796618804,190.51459901515756,6.30934085024328,7.30882858864756
2024-06-18,3.03138038263581,21.46761293546509,196.08462583752487,6.24623125009293,7.24311738314673
2024-06-19,2.92848021966863,19.75113822599739,193.81719186351472,6.91999512457518,5.14322181576485
2024-06-20,2.39503620632255,24.14391161576234,196.8152796257937,6.77611470462202,8.16267142419682
2024-06-21,2.71338390147913,22.825375431736,145.8390774634761,6.71031955189613,7.89629010846397
2024-06-22,3.09440700618422,20.49458120243723,200.4440317116373,6.95987689965502,5.05512474506518
2024-06-23,2.85327129346642,24.03189718499412,197.6303959175501,6.76642696986319,7.47146953888195
2024-06-24,2.93124256328044,20.24073491062438,146.41021263953593,6.32762353389544,5.05729414505115
2024-06-25,2.6148306338965,19.21376876486872,165.85331336663734,6.27923387117695,7.43600423829964
2024-06-26,2.87203868494743,21.15307567251128,159.6145629963955,6.36613239488606,6.18193929607233
2024-06-27,3.00850205861278,24.37218035745099,185.73292462898283,7.01472503071704,5.46419444936758
2024-06-28,2.86488865231438,21.98268961108332,191.625320984878,6.99607266371821,7.60678561645629
2024-06-29,2.89909755471863,23.58329179200545,232.4426484208626,6.38709014220356,8.30280212559916
2024-06-30,2.55121192805879,20.25588866101997,212.4309537020621,6.49841153070122,5.59109458599917
2024-07-01,2.81679965445326,19.62371593506057,255.15679435505945,6.504458369228,8.00321869411751
2024-07-02,3.50796531272139,22.50400756516597,208.2882417333695,6.68982200755884,7.00467868470065
2024-07-03,2.32416242759192,23.97117064849062,217.00760686565505,7.05474462567152,6.57743219541146
2024-07-04,2.77700950411052,19.40678239017356,198.98126457909493,6.65232316176625,6.7803222091938
2024-07-05,2.69990423761597,19.24793296474753,243.32361898865025,7.18973185441085,6.11275692844444
2024-07-06,2.36002195942965,23.52262625419494,200.94939422660207,6.80521442295012,6.11269679552122
2024-07-07,3.06774427603843,20.59417905052424,203.99525653157977,7.12190053309068,7.51277374888181
2024-07-08,2.8142108714478,19.1726449190788,248.11395279361443,6.69839799280569,6.81909850404422
2024-07-09,3.42453571261303,23.16259646018463,269.073742471757,6.97566446054312,8.07381387553885
2024-07-10,2.71632128306222,21.98647703823056,266.3382769319564,6.89009884314939,8.08563925007612
2024-07-11,3.41229149921876,22.71980878482576,248.4935855057576,6.92414803142899,7.69911933527993
2024-07-12,3.33319132719435,19.48931437498464,220.45717620421524,6.95770826668508,6.30447351757386
2024-07-13,2.84082586465721,20.80405265659516,256.98128737387043,6.42436063411,7.43954468531971
2024-07-14,3.0986899939348,24.24420882567134,251.29785526546664,7.04673193126496,5.95232042336008
2024-07-15,2.51176221607532,19.73616661061414,199.86787799500053,6.64582020221736,6.67114267067171
2024-07-16,2.91558954047802,20.91392425570935,209.26376672418087,6.22965668910822,5.6872461831275
2024-07-17,2.52379419678086,20.8193334554789,215.73791866900436,6.95499364536241,7.78333854908104
2024-07-18,2.73164394128848,20.20219455122712,279.58754119038065,6.67222462795734,6.54745057874276
2024-07-19,2.58485382498917,19.45120008353972,222.3970991448016,6.3819497843529,7.95373358031268
2024-07-20,2.81118054665885,21.67032423731522,233.0766286678348,6.49929696541344,5.10878836049061
2024-07-21,2.428017366081,20.13841595215459,238.30907163869247,6.71651157255779,6.05221963472475
2024-07-22,2.88190215258627,24.40803907317891,273.4547179204236,6.84191218305466,5.76682257606431
2024-07-23,2.73111374306346,23.03420636515132,227.0626165722545,6.90690244094171,6.45605092364611
2024-07-24,2.89130272949896,24.14467803018182,247.95465978765668,6.68429635333892,8.36662013667152
2024-07-25,2.53401584829538,21.57465184608076,202.23449089200284,6.88095921892183,7.46349303632834
2024-07-26,2.83201619702056,21.03230883743586,278.83171329907094,6.25968980858469,8.11786717531977
2024-07-27,2.84641290868039,23.75993392839014,276.17663205598035,6.33564813171154,6.78222336936023
2024-07-28,3.31041272456896,19.55419075271053,205.5569296216758,6.59778134963728,6.60141596742891
2024-07-29,3.83691283224362,24.75960928493292,332.9535063560404,6.8209022977439,8.4926444413423
2024-07-30,3.70410364102156,28.89246768576124,351.7155469905779,6.67477548478947,6.61689432596325
2024-07-31,3.38283868337291,24.74472280324064,345.4922395512447,6.72434122558572,5.01411104828571
2024-08-01,3.47899325109792,24.44301885411708,300.04054722465,7.19500202562758,7.81720215143883
2024-08-02,3.69144730437254,26.14976091531542,320.38880124104713,6.23691240322786,8.12507525968054
2024-08-03,3.55930656420525,24.34654894466678,372.5100358601224,6.55911135449988,8.49357995113819
2024-08-04,4.04816826261186,23.74944869979169,261.7422335613998,6.53473102269981,8.43555531128922
2024-08-05,3.46416648038307,23.38004892123307,335.4518418481254,6.45468481560857,5.54977108055399
2024-08-06,3.48675524361898,23.71214622621723,359.3886488240306,6.80786447781547,6.49774161542457
2024-08-07,3.42154069431349,26.06934159236822,321.5957341537438,7.19968028834392,6.14303727439663
2024-08-08,3.45557827873312,26.395987309467,295.5564424335085,6.87369276517053,7.9841835359806
2024-08-09,3.48961586315275,23.03689265019926,314.7455818273998,6.60396374232113,7.45012646599473
2024-08-10,3.40923355773201,27.72209121227663,270.7370282669774,6.94708928460831,5.09987668128106
2024-08-11,3.45895510694444,23.85547688994892,374.4607241621184,6.34905067001778,5.01010123732325
2024-08-12,3.95613064285986,27.29176454937858,298.5878013174531,7.1770158343089,8.0076407341674
2024-08-13,4.0025129342931,27.5938289730225,296.8752881800479,6.23028288642693,7.27148582626607
2024-08-14,3.77382831126848,25.67481651123069,321.1477749414004,7.1768591345814,7.45499382953243
2024-08-15,3.39205098970402,28.83830403577958,342.11068611411264,6.42749601883962,5.82493764087145
2024-08-16,3.42119493733686,27.06590210193072,325.40815530526646,6.51347225043741,7.76821175573211
2024-08-17,3.58768008071438,27.1230610327405,374.5610020803446,6.91747856497962,7.11049348101747
2024-08-18,3.47492937369931,25.55671247738664,298.1392760028179,6.3389012333048,7.97731798081178
2024-08-19,3.46340864738682,23.06151144998972,285.6010341560785,6.4548779079881,5.88781328399016
2024-08-20,3.43091713786118,24.1885304028943,354.19456836463473,6.57499093318831,8.0590667792207
2024-08-21,3.93158574284897,23.49904736668733,351.7343576455372,6.40053798143812,5.81341550273705
2024-08-22,3.88388065303539,27.7207611004646,255.3142846808408,6.81265975776867,7.59598752190276
2024-08-23,3.46108184895863,26.33520947812684,291.14854547709075,6.67659083745019,5.24456347862954
2024-08-24,3.85221079094355,23.27553727568227,271.5267893960672,7.02253639317174,6.62308393191506
2024-08-25,3.34805771965794,23.81074921342215,265.50561830937204,6.42437905389985,5.55737450100581
2024-08-26,3.88728912005446,26.8693823462279,292.1886091656022,6.70466142425007,8.35104213346026
2024-08-27,3.42066280896554,26.99624627372574,262.76843649821075,6.92237664427474,6.04860581343732
2024-08-28,3.65854220781941,25.7159930179203,159.07725359984465,7.06644081950774,5.5588873351198
2024-08-29,3.45677053707942,24.24360532858422,217.23015709828067,6.54160256785097,8.30661037600366
2024-08-30,3.87602737882602,22.77121763924814,224.2966033841797,7.04477878543654,8.3516386895335
2024-08-31,3.54405111061178,28.59220018867879,202.0709898438953,6.34444514114899,5.3636184212731
2024-09-01,3.29855024247237,26.08251438422481,244.1873439070343,6.64782802740861,6.04139940117816
2024-09-02,3.15004021136977,25.32071567502152,241.2845473244145,6.52087763846685,5.27517065968682
2024-09-03,3.12389595578445,27.62298670574634,240.36210741428343,7.1017945001883,6.5300735147691
2024-09-04,2.97034212613438,25.69536319331171,227.7994593630931,7.03501348233206,5.50284288862985
2024-09-05,3.28927901515388,25.55719696219036,169.66311112033756,6.84236128384272,5.81959705722041
2024-09-06,3.8198900970883,25.45966461829776,164.95776972708168,6.24104827245056,7.77997256738056
2024-09-07,3.09187252987794,27.20713277657495,243.51270779840857,6.3261144574362,8.18907206528537
2024-09-08,3.68784403839821,28.75951860476074,229.19723617013568,6.6371625761566,6.61060668783148
2024-09-09,2.98366741335346,25.14991759653517,231.36298280128125,6.69445619825542,5.20343669198618
2024-09-10,3.30782659144529,24.97745411820944,168.71755282354164,6.34901462825835,6.68293140784054
2024-09-11,3.74132764020577,26.63096974919078,164.6857625306684,6.87144628536689,5.28277598376129
2024-09-12,3.63998348508857,25.93675996141462,171.78817765680202,6.91108769286348,7.34311639893322
2024-09-13,3.53863932997137,25.1740151374215,196.97914992774852,6.49030347843061,7.38180072510709
2024-09-14,3.79666388155086,23.48902528829052,159.36591007313757,6.61004969018127,6.33628994759285
2024-09-15,3.71843447642284,22.90199717890395,186.54479975834377,6.31456196580082,7.5521795791715
2024-09-16,3.25785554918891,25.87928718761361,206.77110999690112,7.08554288122357,5.06622234696322
2024-09-17,2.92983356341158,14.01207639816195,188.8976803182046,6.83426538496362,6.88441817260742
2024-09-18,3.15879794184986,20.23601981242026,232.1001685801878,6.92527657701685,7.56870274156224
2024-09-19,3.20662029302466,19.09559022733704,249.07735739397057,6.51602326586492,5.62752560667477
2024-09-20,2.92298119190354,18.7339013684961,197.3970462723337,6.26094069776486,8.38276741168886
2024-09-21,3.21709026647213,17.69349236948131,189.57462992446435,7.08091755787256,5.23586565846425
2024-09-22,3.23847689974257,19.26062955672225,248.57496113128732,6.73468367809276,5.63117301064282
2024-09-23,3.75366642583625,18.47219709070529,163.09494373206118,6.45155959863688,6.46333370835171
2024-09-24,3.7105183917847,18.6242390713232,155.6578840595105,7.14592775204668,7.52553658220183
2024-09-25,3.66451238911647,20.0733173476256,227.4865824772913,6.66098453437825,7.06038482041851
2024-09-26,3.6275330036237,20.34022039491802,243.1774872700678,6.63947161914848,5.92202039127331
2024-09-27,3.30165014481476,18.0986792884132,220.5581247256088,6.89474114217914,7.37967337247193
2024-09-28,3.35702456190594,18.74068566579571,230.9336237031011,6.92361561803549,6.10603179464262
2024-09-29,3.35631251127886,19.303950658032,241.3434152772828,6.36331233318081,6.94871281079931
2024-09-30,3.25383551263318,20.67443719917205,225.72036289418696,6.84351350993972,5.21905618535597
2024-10-01,3.67587729861155,14.08124510140795,188.2293155530552,6.88188960098632,6.85491033889028
2024-10-02,3.38652972780548,18.63631975834748,157.4062204969284,7.06149017736752,5.17861014444345
2024-10-03,3.69203674078985,19.10052685742673,216.28970764732196,6.40190159206114,5.69527516409379
2024-10-04,3.26330280332211,20.74259311427309,229.6743050763408,6.48878389620609,5.55107642680493
2024-10-05,3.28598757515862,17.52009031611744,242.70726762149988,6.74471292366563,7.23157454763381
2024-10-06,3.35023891009464,20.60423171259884,205.43915736325653,6.54481448687646,8.28440685871207
2024-10-07,3.23086164478863,15.13663639759543,217.3582211065208,7.02758137052671,6.711155727653
2024-10-08,3.23162352945214,14.62785297988618,229.27728484978508,6.46569073059554,7.37908517045815
2024-10-09,3.78918793981679,23.0394790300545,236.50290846528603,6.95738933258672,6.20253411642752
2024-10-10,3.30459386350655,20.41985382389912,242.33456656541173,6.69715326897046,7.27899586245963
2024-10-11,3.35302715611968,14.02515767354578,162.0421860258424,6.24016232168386,5.6804698529763
2024-10-12,3.29007019848494,17.66209251156685,181.72784822221976,6.84873311604504,7.03096562686557
2024-10-13,3.27691563432358,14.02363775912216,202.0515953658596,9.46226381721906,8.12624636188744
2024-10-14,3.34790026992259,14.51754086678046,241.4504513956419,6.91994094574372,7.21211668079548
2024-10-15,3.25870852542058,22.4469345768104,191.9010854942669,6.77159774364302,8.47536031750661
2024-10-16,3.28092301685958,19.41485626771641,196.01960322553788,6.52769424428611,8.18958520298935
2024-10-17,3.78968999159224,17.20494249518651,221.50163846519945,6.71767791919797,5.42276827072863
2024-10-18,3.75032727251981,21.525327052791,201.1146678280867,6.90976431659267,6.61678806096316
2024-10-19,3.27455515172391,17.91442527650833,209.79146428381569,7.07060100449853,7.52160357224059
2024-10-20,3.80059225761209,17.83157213286513,172.5112860855404,6.62854973996378,5.58975158346022
2024-10-21,3.28257215070786,17.71421877299604,216.51399094820488,6.73486752860583,6.11728021630942
2024-10-22,3.82042875993091,21.46058881104938,187.359015092062,6.45539716919565,6.35342147588153
